function name,modifiers,type params,type params number,type params have bound,params number,has block body,has initializer,body length,is top level,is inside class,is inside function,is functional expression,line number,file path
deflate to,private,,0,false,3,true,false,22,true,false,false,false,61,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/internals/DeflaterUtils.kt
ends with,internal,,0,false,1,true,false,5,true,false,false,false,8,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/internals/BytePacketUtils.kt
read reason,public,,0,false,0,false,true,3,true,false,false,false,177,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/websocket/Frame.kt
ponger,public,,0,false,2,false,true,28,true,false,false,false,20,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/websocket/PingPong.kt
pinger,public,,0,false,4,true,false,70,true,false,false,false,50,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/websocket/PingPong.kt
send ping,private suspend,,0,false,3,false,true,11,true,false,false,false,122,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/websocket/PingPong.kt
encode or fail,private,,0,false,2,true,false,5,true,false,false,false,135,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/websocket/PingPong.kt
xor,internal,,0,false,1,true,false,8,true,false,false,false,11,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/websocket/UtilsJvm.kt
masked if needed,private,,0,false,0,false,true,0,false,true,false,false,93,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/websocket/Serializer.kt
start,public suspend,,0,false,1,true,false,10,true,false,false,false,84,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/websocket/RawWebSocket.kt
run,public suspend,,0,false,1,true,false,10,true,false,false,false,267,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/websocket/DefaultWebSocketSessionImpl.kt
start connection pipeline,public,,0,false,4,true,false,30,true,false,false,false,42,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/Pipeline.kt
parse multipart,public,,0,false,2,true,false,11,true,false,false,false,260,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/Multipart.kt
parse multipart,public,,0,false,3,true,false,17,true,false,false,false,284,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/Multipart.kt
parse multipart,public,,0,false,3,false,true,75,true,false,false,false,318,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/Multipart.kt
skip delimiter or eof,internal suspend,,0,false,1,true,false,21,true,false,false,false,589,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/Multipart.kt
try skip delimiter suspend,private suspend,,0,false,1,true,false,12,true,false,false,false,612,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/Multipart.kt
try ensure delimiter,private,,0,false,1,true,false,8,true,false,false,false,626,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/Multipart.kt
starts with,private,,0,false,2,true,false,13,true,false,false,false,636,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/Multipart.kt
starts with delimiter,private,,0,false,1,true,false,18,true,false,false,false,651,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/Multipart.kt
index of partial,private,,0,false,1,true,false,18,true,false,false,false,671,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/http/cio/Multipart.kt
start server connection pipeline,public,,0,false,3,false,true,165,true,false,false,false,17,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/jvm/src/io/ktor/server/cio/backend/ServerPipeline.kt
hash code lower case,internal,,0,false,2,true,false,8,true,false,false,false,13,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/internals/Chars.kt
equals lower case,internal,,0,false,3,true,false,8,true,false,false,false,23,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/internals/Chars.kt
to lower case,private inline,,0,false,0,false,true,2,true,false,false,false,33,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/internals/Chars.kt
parse hex long,internal,,0,false,0,true,false,11,true,false,false,false,56,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/internals/Chars.kt
parse dec long,internal,,0,false,0,true,false,14,true,false,false,false,69,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/internals/Chars.kt
parse dec long with check,private,,0,false,0,true,false,11,true,false,false,false,85,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/internals/Chars.kt
write int hex,internal,,0,false,1,true,false,21,true,false,false,false,98,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/internals/Chars.kt
write int hex,internal suspend,,0,false,1,true,false,21,true,false,false,false,121,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/internals/Chars.kt
xor,internal inline infix,,0,false,1,false,true,1,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/Utils.kt
flag at,internal inline,,0,false,1,false,true,1,true,false,false,false,12,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/Utils.kt
read text,public,,0,false,0,true,false,6,true,false,false,false,140,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/FrameCommon.kt
read bytes,public,,0,false,0,true,false,5,true,false,false,false,148,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/FrameCommon.kt
read reason,public,,0,false,0,true,false,15,true,false,false,false,155,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/FrameCommon.kt
extension,public,<T : WebSocketExtension<*>>,1,true,1,false,true,8,true,false,false,false,62,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/WebSocketSession.kt
extension or null,public,<T : WebSocketExtension<*>>,1,true,1,false,true,9,true,false,false,false,72,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/WebSocketSession.kt
send,public suspend,,0,false,1,false,true,5,true,false,false,false,83,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/WebSocketSession.kt
send,public suspend,,0,false,1,false,true,5,true,false,false,false,90,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/WebSocketSession.kt
close,public suspend,,0,false,1,true,false,12,true,false,false,false,97,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/WebSocketSession.kt
close,public suspend,,0,false,1,true,false,11,true,false,false,false,111,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/WebSocketSession.kt
close exceptionally,public suspend,,0,false,1,true,false,11,true,false,false,false,124,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/websocket/WebSocketSession.kt
dump to,public,,0,false,2,true,false,12,true,false,false,false,137,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/HttpHeadersMap.kt
decode chunked,public,,0,false,1,false,true,8,true,false,false,false,32,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/ChunkedTransferEncoding.kt
decode chunked,public,,0,false,2,false,true,6,true,false,false,false,42,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/ChunkedTransferEncoding.kt
rethrow close cause,private,,0,false,0,true,false,6,true,false,false,false,146,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/ChunkedTransferEncoding.kt
write chunk,private suspend,,0,false,3,true,false,10,true,false,false,false,163,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-http/ktor-http-cio/common/src/io/ktor/http/cio/ChunkedTransferEncoding.kt
with cause,internal actual,,0,false,1,false,true,0,true,false,false,false,6,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/js/src/io/ktor/util/pipeline/StackTraceRecoverJs.kt
unmodifiable,public actual,<T>,1,false,0,false,true,0,true,false,false,false,6,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/js/src/io/ktor/util/CollectionsJs.kt
start coroutine unintercepted or return,internal actual inline,"<R, A>",2,false,3,true,false,9,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/js/src/io/ktor/util/CoroutinesUtilsJs.kt
pass,public suspend inline,,0,false,2,true,false,16,true,false,false,false,10,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/jvm/src/io/ktor/util/cio/ReadersJvm.kt
read channel,public,,0,false,3,true,false,67,true,false,false,false,17,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/jvm/src/io/ktor/util/cio/FileChannels.kt
write channel,public,,0,false,1,false,true,11,true,false,false,false,86,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/jvm/src/io/ktor/util/cio/FileChannels.kt
write channel,public,,0,false,1,false,true,15,true,false,false,false,99,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/jvm/src/io/ktor/util/cio/FileChannels.kt
to byte read channel,public,,0,false,3,false,true,28,true,false,false,false,13,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/jvm/src/io/ktor/util/cio/InputStreamAdapters.kt
write,public suspend,,0,false,2,true,false,9,true,false,false,false,11,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/jvm/src/io/ktor/util/cio/OutputStreamAdapters.kt
buffered writer,public,,0,false,1,false,true,4,true,false,false,false,22,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/jvm/src/io/ktor/util/cio/OutputStreamAdapters.kt
writer,public,,0,false,1,false,true,4,true,false,false,false,28,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/jvm/src/io/ktor/util/cio/OutputStreamAdapters.kt
read channel,public,,0,false,2,false,true,6,true,false,false,false,11,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-utils/jvm/src/io/ktor/util/cio/FileChannelsAtNioPath.kt
